"430642 DOIS IRMAOS DAS MISSOES";-;-
"430640 DOIS IRMAOS";-;-
"430645 DOIS LAJEADOS";-;-
"430655 DOM PEDRO DE ALCANTARA";-;-
"430650 DOM FELICIANO";-;-
"430595 COTIPORA";-;-
"430537 CHARRUA";-;-
"430535 CHARQUEADAS";-;-
"430540 CHIAPETTA";-;-
"430544 CHUVISCA";-;-
"430543 CHUI";-;-
"430515 CERRO GRANDE";-;-
"430513 CERRO BRANCO";-;-
"430517 CERRO GRANDE DO SUL";-;-
"430530 CHAPADA";-;-
"430520 CERRO LARGO";-;-
"430545 CIDREIRA";-;-
"430585 COQUEIROS DO SUL";-;-
"430583 COQUEIRO BAIXO";-;-
"430587 CORONEL BARROS";-;-
"430593 CORONEL PILAR";-;-
"430590 CORONEL BICACO";-;-
"430558 COLINAS";-;-
"430550 CIRIACO";-;-
"430560 COLORADO";-;-
"430580 CONSTANTINA";-;-
"430570 CONDOR";-;-
"430680 ENCANTADO";-;-
"430840 FORMIGUEIRO";-;-
"430830 FONTOURA XAVIER";-;-
"430843 FORQUETINHA";-;-
"430850 FREDERICO WESTPHALEN";-;-
"430845 FORTALEZA DOS VALOS";-;-
"430807 FAZENDA VILANOVA";-;-
"430805 FAXINALZINHO";-;-
"430810 FELIZ";-;-
"430825 FLORIANO PEIXOTO";-;-
"430820 FLORES DA CUNHA";-;-
"430860 GARIBALDI";-;-
"430905 GLORINHA";-;-
"430900 GIRUA";-;-
"430910 GRAMADO";-;-
"430915 GRAMADO XAVIER";-;-
"430912 GRAMADO DOS LOUREIROS";-;-
"430870 GAURAMA";-;-
"430865 GARRUCHOS";-;-
"430880 GENERAL CAMARA";-;-
"430890 GETULIO VARGAS";-;-
"430885 GENTIL";-;-
"430800 FAXINAL DO SOTURNO";-;-
"430705 ERNESTINA";-;-
"430700 ERECHIM";-;-
"430710 HERVAL";-;-
"430730 ERVAL SECO";-;-
"430720 ERVAL GRANDE";-;-
"430692 ENGENHO VELHO";-;-
"430690 ENCRUZILHADA DO SUL";-;-
"430693 ENTRE-IJUIS";-;-
"430697 EREBANGO";-;-
"430695 ENTRE RIOS DO SUL";-;-
"430740 ESMERALDA";-;-
"430781 ESTRELA VELHA";-;-
"430780 ESTRELA";-;-
"430783 EUGENIO DE CASTRO";-;-
"430790 FARROUPILHA";-;-
"430786 FAGUNDES VARELA";-;-
"430750 ESPUMOSO";-;-
"430745 ESPERANCA DO SUL";-;-
"430755 ESTACAO";-;-
"430770 ESTEIO";-;-
"430760 ESTANCIA VELHA";-;-
"412820 UNIAO DA VITORIA";-;-
"412800 UBIRATA";-;-
"412830 UNIFLOR";-;-
"412850 WENCESLAU BRAZ";-;-
"412840 URAI";-;-
"412788 TUNAS DO PARANA";-;-
"412785 TRES BARRAS DO PARANA";-;-
"412790 TUNEIRAS DO OESTE";-;-
"412796 TURVO";-;-
"412795 TUPASSI";-;-
"412853 VENTANIA";-;-
"412880 XAMBRE";-;-
"412870 VITORINO";-;-
" MUNICIPIO IGNORADO - SC";-;-
"420010 ABELARDO LUZ";-;-
"420005 ABDON BATISTA";-;-
"412860 VERE";-;-
"412855 VERA CRUZ DO OESTE";-;-
"412862 ALTO PARAISO";-;-
"412865 VIRMOND";-;-
"412863 DOUTOR ULYSSES";-;-
"412780 TOMAZINA";-;-
"412650 SERTANOPOLIS";-;-
"412640 SERTANEJA";-;-
"412660 SIQUEIRA CAMPOS";-;-
"412667 TAMARANA";-;-
"412665 SULINA";-;-
"412625 SARANDI";-;-
"412620 SAPOPEMA";-;-
"412627 SAUDADE DO IGUACU";-;-
"412635 SERRANOPOLIS DO IGUACU";-;-
"412630 SENGES";-;-
"412670 TAMBOARA";-;-
"412740 TERRA ROXA";-;-
"412730 TERRA RICA";-;-
"412750 TIBAGI";-;-
"412770 TOLEDO";-;-
"412760 TIJUCAS DO SUL";-;-
"412690 TAPIRA";-;-
"412680 TAPEJARA";-;-
"412700 TEIXEIRA SOARES";-;-
"412720 TERRA BOA";-;-
"412710 TELEMACO BORBA";-;-
"420020 AGROLANDIA";-;-
"420210 BARRA VELHA";-;-
"420209 BARRA BONITA";-;-
"420213 BELA VISTA DO TOLDO";-;-
"420220 BENEDITO NOVO";-;-
"420215 BELMONTE";-;-
"420200 BALNEARIO CAMBORIU";-;-
"420195 BALNEARIO ARROIO DO SILVA";-;-
"420205 BALNEARIO BARRA DO SUL";-;-
"420208 BANDEIRANTE";-;-
"420207 BALNEARIO GAIVOTA";-;-
"420230 BIGUACU";-;-
"420260 BOM RETIRO";-;-
"420257 BOM JESUS DO OESTE";-;-
"420270 BOTUVERA";-;-
"420285 BRACO DO TROMBUDO";-;-
"420280 BRACO DO NORTE";-;-
"420243 BOCAINA DO SUL";-;-
"420240 BLUMENAU";-;-
"420245 BOMBINHAS";-;-
"420253 BOM JESUS";-;-
"420250 BOM JARDIM DA SERRA";-;-
"420190 AURORA";-;-
"420075 ALTO BELA VISTA";-;-
"420070 ALFREDO WAGNER";-;-
"420080 ANCHIETA";-;-
"420100 ANITA GARIBALDI";-;-
"420090 ANGELINA";-;-
"420040 AGUA DOCE";-;-
"420030 AGRONOMICA";-;-
"420050 AGUAS DE CHAPECO";-;-
"420060 AGUAS MORNAS";-;-
"420055 AGUAS FRIAS";-;-
"420110 ANITAPOLIS";-;-
"420160 ARROIO TRINTA";-;-
"420150 ARMAZEM";-;-
"420165 ARVOREDO";-;-
"420180 ATALANTA";-;-
"420170 ASCURRA";-;-
"420125 APIUNA";-;-
"420120 ANTONIO CARLOS";-;-
"420127 ARABUTA";-;-
"420140 ARARANGUA";-;-
"420130 ARAQUARI";-;-
"412150 REBOUCAS";-;-
"412140 REALEZA";-;-
"412160 RENASCENCA";-;-
"412175 RESERVA DO IGUACU";-;-
"412170 RESERVA";-;-
"412120 QUITANDINHA";-;-
"412110 QUINTA DO SOL";-;-
"412125 RAMILANDIA";-;-
"412135 RANCHO ALEGRE D'OESTE";-;-
"412130 RANCHO ALEGRE";-;-
"412180 RIBEIRAO CLARO";-;-
"412230 RIO NEGRO";-;-
"412220 RIO BRANCO DO SUL";-;-
"412240 ROLANDIA";-;-
"412260 RONDON";-;-
"412250 RONCADOR";-;-
"412200 RIO AZUL";-;-
"412190 RIBEIRAO DO PINHAL";-;-
"412210 RIO BOM";-;-
"412217 RIO BRANCO DO IVAI";-;-
"412215 RIO BONITO DO IGUACU";-;-
"412100 QUERENCIA DO NORTE";-;-
"412000 PORECATU";-;-
"411995 PONTAL DO PARANA";-;-
"412010 PORTO AMAZONAS";-;-
"412020 PORTO RICO";-;-
"412015 PORTO BARREIRO";-;-
"411950 PIRAQUARA";-;-
"411940 PIRAI DO SUL";-;-
"411960 PITANGA";-;-
"411970 PLANALTINA DO PARANA";-;-
"411965 PITANGUEIRAS";-;-
"412030 PORTO VITORIA";-;-
"412070 QUATIGUA";-;-
"412065 QUARTO CENTENARIO";-;-
"412080 QUATRO BARRAS";-;-
"412090 QUEDAS DO IGUACU";-;-
"412085 QUATRO PONTES";-;-
"412035 PRANCHITA";-;-
"412033 PRADO FERREIRA";-;-
"412040 PRESIDENTE CASTELO BRANCO";-;-
"412060 PRUDENTOPOLIS";-;-
"412050 PRIMEIRO DE MAIO";-;-
"412265 ROSARIO DO IVAI";-;-
"412500 SAO JOAO DO IVAI";-;-
"412490 SAO JOAO DO CAIUA";-;-
"412510 SAO JOAO DO TRIUNFO";-;-
"412530 SAO JORGE DO IVAI";-;-
"412520 SAO JORGE D'OESTE";-;-
"412450 SANTO INACIO";-;-
"412440 SANTO ANTONIO DO SUDOESTE";-;-
"412460 SAO CARLOS DO IVAI";-;-
"412480 SAO JOAO";-;-
"412470 SAO JERONIMO DA SERRA";-;-
"412535 SAO JORGE DO PATROCINIO";-;-
"412580 SAO PEDRO DO IVAI";-;-
"412575 SAO PEDRO DO IGUACU";-;-
"412590 SAO PEDRO DO PARANA";-;-
"412610 SAO TOME";-;-
"412600 SAO SEBASTIAO DA AMOREIRA";-;-
"412545 SAO JOSE DAS PALMEIRAS";-;-
"412540 SAO JOSE DA BOA VISTA";-;-
"412555 SAO MANOEL DO PARANA";-;-
"412570 SAO MIGUEL DO IGUACU";-;-
"412560 SAO MATEUS DO SUL";-;-
"412430 SANTO ANTONIO DO PARAISO";-;-
"412330 SANTA CRUZ DE MONTE CASTELO";-;-
"412320 SANTA CECILIA DO PAVAO";-;-
"412340 SANTA FE";-;-
"412360 SANTA INES";-;-
"412350 SANTA HELENA";-;-
"412280 SALGADO FILHO";-;-
"412270 SABAUDIA";-;-
"412290 SALTO DO ITARARE";-;-
"412310 SANTA AMELIA";-;-
"412300 SALTO DO LONTRA";-;-
"412370 SANTA ISABEL DO IVAI";-;-
"412402 SANTA TEREZA DO OESTE";-;-
"412400 SANTANA DO ITARARE";-;-
"412405 SANTA TEREZINHA DE ITAIPU";-;-
"412420 SANTO ANTONIO DO CAIUA";-;-
"412410 SANTO ANTONIO DA PLATINA";-;-
"412382 SANTA LUCIA";-;-
"412380 SANTA IZABEL DO OESTE";-;-
"412385 SANTA MARIA DO OESTE";-;-
"412395 SANTA MONICA";-;-
"412390 SANTA MARIANA";-;-
"421085 MIRIM DOCE";-;-
"421080 MELEIRO";-;-
"421090 MODELO";-;-
"421105 MONTE CARLO";-;-
"421100 MONDAI";-;-
"421050 MARAVILHA";-;-
"421040 MARACAJA";-;-
"421055 MAREMA";-;-
"421070 MATOS COSTA";-;-
"421060 MASSARANDUBA";-;-
"421110 MONTE CASTELO";-;-
"421160 NOVA VENEZA";-;-
"421150 NOVA TRENTO";-;-
"421165 NOVO HORIZONTE";-;-
"421175 OTACILIO COSTA";-;-
"421170 ORLEANS";-;-
"421125 MORRO GRANDE";-;-
"421120 MORRO DA FUMACA";-;-
"421130 NAVEGANTES";-;-
"421145 NOVA ITABERABA";-;-
"421140 NOVA ERECHIM";-;-
"421030 MAJOR VIEIRA";-;-
"420920 LACERDOPOLIS";-;-
"420917 JUPIA";-;-
"420930 LAGES";-;-
"420945 LAJEADO GRANDE";-;-
"420940 LAGUNA";-;-
"420895 JARDINOPOLIS";-;-
"420890 JARAGUA DO SUL";-;-
"420900 JOACABA";-;-
"420915 JOSE BOITEUX";-;-
"420910 JOINVILLE";-;-
"420950 LAURENTINO";-;-
"421003 LUZERNA";-;-
"421000 LUIZ ALVES";-;-
"421005 MACIEIRA";-;-
"421020 MAJOR GERCINO";-;-
"421010 MAFRA";-;-
"420970 LEBON REGIS";-;-
"420960 LAURO MULLER";-;-
"420980 LEOBERTO LEAL";-;-
"420990 LONTRAS";-;-
"420985 LINDOIA DO SUL";-;-
"421180 OURO";-;-
"421370 POUSO REDONDO";-;-
"421360 PORTO UNIAO";-;-
"421380 PRAIA GRANDE";-;-
"421400 PRESIDENTE GETULIO";-;-
"421390 PRESIDENTE CASTELLO BRANCO";-;-
"421330 PONTE ALTA";-;-
"421320 POMERODE";-;-
"421335 PONTE ALTA DO NORTE";-;-
"421350 PORTO BELO";-;-
"421340 PONTE SERRADA";-;-
"421410 PRESIDENTE NEREU";-;-
"421470 RIO DOS CEDROS";-;-
"421460 RIO DO OESTE";-;-
"421480 RIO DO SUL";-;-
"421500 RIO NEGRINHO";-;-
"421490 RIO FORTUNA";-;-
"421420 QUILOMBO";-;-
"421415 PRINCESA";-;-
"421430 RANCHO QUEIMADO";-;-
"421450 RIO DO CAMPO";-;-
"421440 RIO DAS ANTAS";-;-
"421315 PLANALTO ALEGRE";-;-
"421210 PALMITOS";-;-
"421205 PALMEIRA";-;-
"421220 PAPANDUVA";-;-
"421225 PASSO DE TORRES";-;-
"421223 PARAISO";-;-
"421187 PAIAL";-;-
"421185 OURO VERDE";-;-
"421189 PAINEL";-;-
"421200 PALMA SOLA";-;-
"421190 PALHOCA";-;-
"421227 PASSOS MAIA";-;-
"421280 BALNEARIO PICARRAS";-;-
"421270 PETROLANDIA";-;-
"421290 PINHALZINHO";-;-
"421310 PIRATUBA";-;-
"421300 PINHEIRO PRETO";-;-
"421240 PEDRAS GRANDES";-;-
"421230 PAULO LOPES";-;-
"421250 PENHA";-;-
"421265 PESCARIA BRAVA";-;-
"421260 PERITIBA";-;-
"420460 CRICIUMA";-;-
"420455 CORREIA PINTO";-;-
"420470 CUNHA PORA";-;-
"420480 CURITIBANOS";-;-
"420475 CUNHATAI";-;-
"420435 CORDILHEIRA ALTA";-;-
"420430 CONCORDIA";-;-
"420440 CORONEL FREITAS";-;-
"420450 CORUPA";-;-
"420445 CORONEL MARTINS";-;-
"420490 DESCANSO";-;-
"420530 FAXINAL DOS GUEDES";-;-
"420520 ERVAL VELHO";-;-
"420535 FLOR DO SERTAO";-;-
"420543 FORMOSA DO SUL";-;-
"420540 FLORIANOPOLIS";-;-
"420510 DONA EMMA";-;-
"420500 DIONISIO CERQUEIRA";-;-
"420515 DOUTOR PEDRINHO";-;-
"420519 ERMO";-;-
"420517 ENTRE RIOS";-;-
"420425 COCAL DO SUL";-;-
"420325 CAPAO ALTO";-;-
"420320 CAMBORIU";-;-
"420330 CAMPO ALEGRE";-;-
"420350 CAMPO ERE";-;-
"420340 CAMPO BELO DO SUL";-;-
"420290 BRUSQUE";-;-
"420287 BRUNOPOLIS";-;-
"420300 CACADOR";-;-
"420315 CALMON";-;-
"420310 CAIBI";-;-
"420360 CAMPOS NOVOS";-;-
"420415 CELSO RAMOS";-;-
"420410 CAXAMBU DO SUL";-;-
"420417 CERRO NEGRO";-;-
"420420 CHAPECO";-;-
"420419 CHAPADAO DO LAGEADO";-;-
"420380 CANOINHAS";-;-
"420370 CANELINHA";-;-
"420390 CAPINZAL";-;-
"420400 CATANDUVAS";-;-
"420395 CAPIVARI DE BAIXO";-;-
"420545 FORQUILHINHA";-;-
"420770 IPUMIRIM";-;-
"420768 IPUACU";-;-
"420775 IRACEMINHA";-;-
"420785 IRATI";-;-
"420780 IRANI";-;-
"420750 INDAIAL";-;-
"420740 IMBUIA";-;-
"420757 IOMERE";-;-
"420765 IPORA DO OESTE";-;-
"420760 IPIRA";-;-
"420790 IRINEOPOLIS";-;-
"420850 ITUPORANGA";-;-
"420845 ITAPOA";-;-
"420860 JABORA";-;-
"420880 JAGUARUNA";-;-
"420870 JACINTO MACHADO";-;-
"420810 ITAIOPOLIS";-;-
"420800 ITA";-;-
"420820 ITAJAI";-;-
"420840 ITAPIRANGA";-;-
"420830 ITAPEMA";-;-
"420730 IMBITUBA";-;-
"420600 GOVERNADOR CELSO RAMOS";-;-
"420590 GASPAR";-;-
"420610 GRAO-PARA";-;-
"420630 GUABIRUBA";-;-
"420620 GRAVATAL";-;-
"420555 FREI ROGERIO";-;-
"420550 FRAIBURGO";-;-
"420560 GALVAO";-;-
"420580 GARUVA";-;-
"420570 GAROPABA";-;-
"420640 GUARACIABA";-;-
"420690 IBIRAMA";-;-
"420680 IBICARE";-;-
"420700 ICARA";-;-
"420720 IMARUI";-;-
"420710 ILHOTA";-;-
"420660 GUARUJA DO SUL";-;-
"420650 GUARAMIRIM";-;-
"420665 GUATAMBU";-;-
"420675 IBIAM";-;-
"420670 HERVAL D'OESTE";-;-
"431290 NOVA BASSANO";-;-
"520110 ANAPOLIS";-;-
"520090 AMORINOPOLIS";-;-
"520120 ANHANGUERA";-;-
"520140 APARECIDA DE GOIANIA";-;-
"520130 ANICUNS";-;-
"520060 ALTO PARAISO DE GOIAS";-;-
"520055 ALTO HORIZONTE";-;-
"520080 ALVORADA DO NORTE";-;-
"520085 AMERICANO DO BRASIL";-;-
"520082 AMARALINA";-;-
"520145 APARECIDA DO RIO DOCE";-;-
"520250 ARUANA";-;-
"520235 ARENOPOLIS";-;-
"520260 AURILANDIA";-;-
"520310 BALIZA";-;-
"520280 AVELINOPOLIS";-;-
"520160 ARACU";-;-
"520150 APORE";-;-
"520170 ARAGARCAS";-;-
"520215 ARAGUAPAZ";-;-
"520180 ARAGOIANIA";-;-
"520050 ALOANDIA";-;-
"510850 VERA";-;-
"510840 VARZEA GRANDE";-;-
"510860 VILA RICA";-;-
"510885 NOVA MARILANDIA";-;-
"510880 NOVA GUARITA";-;-
"510810 TESOURO";-;-
"510805 TERRA NOVA DO NORTE";-;-
"510820 TORIXOREU";-;-
"510835 VALE DE SAO DOMINGOS";-;-
"510830 UNIAO DO SUL";-;-
"510890 NOVA MARINGA";-;-
"520017 AGUA FRIA DE GOIAS";-;-
"520015 ADELANDIA";-;-
"520020 AGUA LIMPA";-;-
"520030 ALEXANIA";-;-
"520025 AGUAS LINDAS DE GOIAS";-;-
" MUNICIPIO IGNORADO - GO";-;-
"510895 NOVA MONTE VERDE";-;-
"520005 ABADIA DE GOIAS";-;-
"520013 ACREUNA";-;-
"520010 ABADIANIA";-;-
"520320 BARRO ALTO";-;-
"520520 CATURAI";-;-
"520510 CATALAO";-;-
"520530 CAVALCANTE";-;-
"520545 CEZARINA";-;-
"520540 CERES";-;-
"520490 CAMPOS BELOS";-;-
"520485 CAMPO LIMPO DE GOIAS";-;-
"520495 CAMPOS VERDES";-;-
"520505 CASTELANDIA";-;-
"520500 CARMO DO RIO VERDE";-;-
"520547 CHAPADAO DO CEU";-;-
"520620 CRISTALINA";-;-
"520590 CORUMBAIBA";-;-
"520630 CRISTIANOPOLIS";-;-
"520650 CROMINIA";-;-
"520640 CRIXAS";-;-
"520551 COCALZINHO DE GOIAS";-;-
"520549 CIDADE OCIDENTAL";-;-
"520552 COLINAS DO SUL";-;-
"520580 CORUMBA DE GOIAS";-;-
"520570 CORREGO DO OURO";-;-
"520480 CAMPO ALEGRE DE GOIAS";-;-
"520380 BRITANIA";-;-
"520360 BRAZABRANTES";-;-
"520390 BURITI ALEGRE";-;-
"520396 BURITINOPOLIS";-;-
"520393 BURITI DE GOIAS";-;-
"520340 BOM JARDIM DE GOIAS";-;-
"520330 BELA VISTA DE GOIAS";-;-
"520350 BOM JESUS DE GOIAS";-;-
"520357 BONOPOLIS";-;-
"520355 BONFINOPOLIS";-;-
"520400 CABECEIRAS";-;-
"520455 CALDAZINHA";-;-
"520450 CALDAS NOVAS";-;-
"520460 CAMPESTRE DE GOIAS";-;-
"520470 CAMPINORTE";-;-
"520465 CAMPINACU";-;-
"520420 CACHOEIRA DE GOIAS";-;-
"520410 CACHOEIRA ALTA";-;-
"520425 CACHOEIRA DOURADA";-;-
"520440 CAIAPONIA";-;-
"520430 CACU";-;-
"510610 NOSSA SENHORA DO LIVRAMENTO";-;-
"510600 NORTELANDIA";-;-
"510615 NOVA BANDEIRANTES";-;-
"510618 NOVA LACERDA";-;-
"510617 NOVA NAZARE";-;-
"510558 MARCELANDIA";-;-
"510550 VILA BELA DA SANTISSIMA TRINDADE";-;-
"510560 MATUPA";-;-
"510590 NOBRES";-;-
"510562 MIRASSOL D'OESTE";-;-
"510619 NOVA SANTA HELENA";-;-
"510626 NOVO MUNDO";-;-
"510625 NOVA XAVANTINA";-;-
"510627 NOVO HORIZONTE DO NORTE";-;-
"510629 PARANAITA";-;-
"510628 NOVO SAO JOAQUIM";-;-
"510621 NOVA CANAA DO NORTE";-;-
"510620 NOVA BRASILANDIA";-;-
"510622 NOVA MUTUM";-;-
"510624 NOVA UBIRATA";-;-
"510623 NOVA OLIMPIA";-;-
"510530 LUCIARA";-;-
"510420 GUIRATINGA";-;-
"510410 GUARANTA DO NORTE";-;-
"510450 INDIAVAI";-;-
"510454 ITANHANGA";-;-
"510452 IPIRANGA DO NORTE";-;-
"510380 FIGUEIROPOLIS D'OESTE";-;-
"510370 FELIZ NATAL";-;-
"510385 GAUCHA DO NORTE";-;-
"510395 GLORIA D'OESTE";-;-
"510390 GENERAL CARNEIRO";-;-
"510455 ITAUBA";-;-
"510517 JURUENA";-;-
"510515 JUINA";-;-
"510520 JUSCIMEIRA";-;-
"510525 LUCAS DO RIO VERDE";-;-
"510523 LAMBARI D'OESTE";-;-
"510480 JACIARA";-;-
"510460 ITIQUIRA";-;-
"510490 JANGADA";-;-
"510510 JUARA";-;-
"510500 JAURU";-;-
"510630 PARANATINGA";-;-
"510770 ROSARIO OESTE";-;-
"510760 RONDONOPOLIS";-;-
"510774 SANTA CRUZ DO XINGU";-;-
"510776 SANTA RITA DO TRIVELATO";-;-
"510775 SALTO DO CEU";-;-
"510730 SAO JOSE DO RIO CLARO";-;-
"510729 SAO JOSE DO POVO";-;-
"510735 SAO JOSE DO XINGU";-;-
"510757 RONDOLANDIA";-;-
"510740 SAO PEDRO DA CIPA";-;-
"510777 SANTA TEREZINHA";-;-
"510792 SORRISO";-;-
"510790 SINOP";-;-
"510794 TABAPORA";-;-
"510800 TAPURAH";-;-
"510795 TANGARA DA SERRA";-;-
"510780 SANTO ANTONIO DO LEVERGER";-;-
"510779 SANTO ANTONIO DO LESTE";-;-
"510785 SAO FELIX DO ARAGUAIA";-;-
"510788 SERRA NOVA DOURADA";-;-
"510787 SAPEZAL";-;-
"510726 SANTO AFONSO";-;-
"510670 PONTE BRANCA";-;-
"510665 PONTAL DO ARAGUAIA";-;-
"510675 PONTES E LACERDA";-;-
"510680 PORTO DOS GAUCHOS";-;-
"510677 PORTO ALEGRE DO NORTE";-;-
"510637 PEDRA PRETA";-;-
"510631 NOVO SANTO ANTONIO";-;-
"510642 PEIXOTO DE AZEVEDO";-;-
"510650 POCONE";-;-
"510645 PLANALTO DA SERRA";-;-
"510682 PORTO ESPERIDIAO";-;-
"510718 RIBEIRAO CASCALHEIRA";-;-
"510715 RESERVA DO CABACAL";-;-
"510719 RIBEIRAOZINHO";-;-
"510724 SANTA CARMEM";-;-
"510720 RIO BRANCO";-;-
"510700 POXOREO";-;-
"510685 PORTO ESTRELA";-;-
"510704 PRIMAVERA DO LESTE";-;-
"510710 SAO JOSE DOS QUATRO MARCOS";-;-
"510706 QUERENCIA";-;-
"521805 PORTEIRAO";-;-
"521800 PORANGATU";-;-
"521810 PORTELANDIA";-;-
"521839 PROFESSOR JAMIL";-;-
"521830 POSSE";-;-
"521730 PIRENOPOLIS";-;-
"521720 PIRANHAS";-;-
"521740 PIRES DO RIO";-;-
"521770 PONTALINA";-;-
"521760 PLANALTINA";-;-
"521850 QUIRINOPOLIS";-;-
"521910 SANTA BARBARA DE GOIAS";-;-
"521900 SANCLERLANDIA";-;-
"521920 SANTA CRUZ DE GOIAS";-;-
"521930 SANTA HELENA DE GOIAS";-;-
"521925 SANTA FE DE GOIAS";-;-
"521870 RIANAPOLIS";-;-
"521860 RIALMA";-;-
"521878 RIO QUENTE";-;-
"521890 RUBIATABA";-;-
"521880 RIO VERDE";-;-
"521710 PIRACANJUBA";-;-
"521525 NOVO PLANALTO";-;-
"521523 NOVO GAMA";-;-
"521530 ORIZONA";-;-
"521550 OUVIDOR";-;-
"521540 OURO VERDE DE GOIAS";-;-
"521487 NOVA IGUACU DE GOIAS";-;-
"521486 NOVA GLORIA";-;-
"521490 NOVA ROMA";-;-
"521520 NOVO BRASIL";-;-
"521500 NOVA VENEZA";-;-
"521560 PADRE BERNARDO";-;-
"521640 PARAUNA";-;-
"521630 PARANAIGUARA";-;-
"521645 PEROLANDIA";-;-
"521690 PILAR DE GOIAS";-;-
"521680 PETROLINA DE GOIAS";-;-
"521570 PALMEIRAS DE GOIAS";-;-
"521565 PALESTINA DE GOIAS";-;-
"521580 PALMELO";-;-
"521600 PANAMA";-;-
"521590 PALMINOPOLIS";-;-
"521935 SANTA ISABEL";-;-
"522145 TROMBAS";-;-
"522140 TRINDADE";-;-
"522150 TURVANIA";-;-
"522157 UIRAPURU";-;-
"522155 TURVELANDIA";-;-
"522100 TAQUARAL DE GOIAS";-;-
"522070 SITIO D'ABADIA";-;-
"522108 TERESINA DE GOIAS";-;-
"522130 TRES RANCHOS";-;-
"522119 TEREZOPOLIS DE GOIAS";-;-
"522160 URUACU";-;-
"522220 VILA BOA";-;-
"522205 VICENTINOPOLIS";-;-
"522230 VILA PROPICIO";-;-
"000000 Ignorado ou exterior";-;-
"530010 BRASILIA";-;-
"522180 URUTAI";-;-
"522170 URUANA";-;-
"522185 VALPARAISO DE GOIAS";-;-
"522200 VIANOPOLIS";-;-
"522190 VARJAO";-;-
"522068 SIMOLANDIA";-;-
"521973 SANTO ANTONIO DE GOIAS";-;-
"521971 SANTO ANTONIO DA BARRA";-;-
"521975 SANTO ANTONIO DO DESCOBERTO";-;-
"521990 SAO FRANCISCO DE GOIAS";-;-
"521980 SAO DOMINGOS";-;-
"521945 SANTA RITA DO NOVO DESTINO";-;-
"521940 SANTA RITA DO ARAGUAIA";-;-
"521950 SANTA ROSA DE GOIAS";-;-
"521970 SANTA TEREZINHA DE GOIAS";-;-
"521960 SANTA TEREZA DE GOIAS";-;-
"522000 SAO JOAO D'ALIANCA";-;-
"522040 SAO SIMAO";-;-
"522028 SAO PATRICIO";-;-
"522045 SENADOR CANEDO";-;-
"522060 SILVANIA";-;-
"522050 SERRANOPOLIS";-;-
"522010 SAO LUIS DE MONTES BELOS";-;-
"522005 SAO JOAO DA PARAUNA";-;-
"522015 SAO LUIZ DO NORTE";-;-
"522026 SAO MIGUEL DO PASSA QUATRO";-;-
"522020 SAO MIGUEL DO ARAGUAIA";-;-
"520945 GUARINOS";-;-
"520940 GUARANI DE GOIAS";-;-
"520960 HEITORAI";-;-
"520980 HIDROLINA";-;-
"520970 HIDROLANDIA";-;-
"520910 GOIATUBA";-;-
"520890 GOIAS";-;-
"520915 GOUVELANDIA";-;-
"520929 GUARAITA";-;-
"520920 GUAPO";-;-
"520990 IACIARA";-;-
"521030 ISRAELANDIA";-;-
"521020 IPORA";-;-
"521040 ITABERAI";-;-
"521060 ITAGUARU";-;-
"521056 ITAGUARI";-;-
"520995 INDIARA";-;-
"520993 INACIOLANDIA";-;-
"521000 INHUMAS";-;-
"521015 IPIRANGA DE GOIAS";-;-
"521010 IPAMERI";-;-
"520880 GOIANIRA";-;-
"520735 EDEALINA";-;-
"520725 DOVERLANDIA";-;-
"520740 EDEIA";-;-
"520753 FAINA";-;-
"520750 ESTRELA DO NORTE";-;-
"520670 DAMIANOPOLIS";-;-
"520660 CUMARI";-;-
"520680 DAMOLANDIA";-;-
"520710 DIORAMA";-;-
"520690 DAVINOPOLIS";-;-
"520760 FAZENDA NOVA";-;-
"520840 GOIANAPOLIS";-;-
"520830 DIVINOPOLIS DE GOIAS";-;-
"520850 GOIANDIRA";-;-
"520870 GOIANIA";-;-
"520860 GOIANESIA";-;-
"520790 FLORES DE GOIAS";-;-
"520780 FIRMINOPOLIS";-;-
"520800 FORMOSA";-;-
"520815 GAMELEIRA DE GOIAS";-;-
"520810 FORMOSO";-;-
"521080 ITAJA";-;-
"521370 MONTES CLAROS DE GOIAS";-;-
"521350 MONTE ALEGRE DE GOIAS";-;-
"521375 MONTIVIDIU";-;-
"521380 MORRINHOS";-;-
"521377 MONTIVIDIU DO NORTE";-;-
"521305 MIMOSO DE GOIAS";-;-
"521300 MAURILANDIA";-;-
"521308 MINACU";-;-
"521340 MOIPORA";-;-
"521310 MINEIROS";-;-
"521385 MORRO AGUDO DE GOIAS";-;-
"521460 NIQUELANDIA";-;-
"521450 NEROPOLIS";-;-
"521470 NOVA AMERICA";-;-
"521483 NOVA CRIXAS";-;-
"521480 NOVA AURORA";-;-
"521400 MOZARLANDIA";-;-
"521390 MOSSAMEDES";-;-
"521405 MUNDO NOVO";-;-
"521440 NAZARIO";-;-
"521410 MUTUNOPOLIS";-;-
"521295 MATRINCHA";-;-
"521160 IVOLANDIA";-;-
"521150 ITUMBIARA";-;-
"521170 JANDAIA";-;-
"521190 JATAI";-;-
"521180 JARAGUA";-;-
"521100 ITAPIRAPUA";-;-
"521090 ITAPACI";-;-
"521120 ITAPURANGA";-;-
"521140 ITAUCU";-;-
"521130 ITARUMA";-;-
"521200 JAUPACI";-;-
